manyID,treatyID,stateID,Title,Begin,End,Signature,Force,stateSignature,stateRat,stateForce,stateForce2,stateForce3,Term,stateWithdrawal,stateWithdrawal2,gengID,ecolexID,ieaID,Comments,Deposit,obsolete,ProvisionalApp,Reservation,verified,Notes,stateForce_ecolex,stateForce_iea,Consent,Acceptance,Accession,Changes_HUGGO,Verified_HUGGO,Checked_HUGGO,Succession,Coder
CLC_1969A,CLC_1969A,IRL,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,29.11.1969,19.11.1992,17.02.1993,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,ISL,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,29.11.1969,17.07.1980,15.10.1980,NA,NA,NA,10.02.2001,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,ITA,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,29.11.1969,27.02.1979,28.05.1979,NA,NA,NA,08.10.2000,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,MCO,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,29.11.1969,21.08.1975,19.11.1975,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,NLD,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,09.09.1975,08.12.1975,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,09.09.1975,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,PAN,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,29.11.1969,07.01.1976,06.04.1976,NA,NA,NA,11.05.2000,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,POL,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,29.11.1969,18.03.1976,16.06.1976,NA,NA,NA,21.12.2000,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,PRT,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,29.11.1969,26.11.1976,24.02.1977,NA,NA,NA,01.12.2005,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,SWE,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,29.11.1969,17.03.1975,19.06.1975,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,USA,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,29.11.1969,NA,NA,NA,NA,NA,NA,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,AUS,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,17.12.1970,07.11.1983,05.02.1984,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,FIN,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,30.12.1970,10.10.1980,08.01.1981,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accession,"stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,ROU,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,30.12.1970,NA,NA,NA,NA,NA,NA,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,DNK,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,02.04.1975,19.06.1975,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,02.04.1975,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,DZA,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,14.06.1974,19.06.1975,NA,NA,NA,03.08.1999,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,14.06.1974,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,FJI,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,15.08.1972,19.06.1975,NA,NA,NA,30.11.2000,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,15.08.1972,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,LBN,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,09.04.1974,19.06.1975,NA,NA,NA,31.12.9999,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,09.04.1974,"stateSignature, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,LBR,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,25.09.1972,19.06.1975,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,25.09.1972,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,MAR,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,11.04.1974,19.06.1975,NA,NA,NA,25.10.2001,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11.04.1974,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,NOR,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,21.03.1975,19.06.1975,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,21.03.1975,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,SEN,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,27.03.1972,19.06.1975,NA,NA,NA,31.12.9999,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27.03.1972,"stateSignature, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,SYR,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,06.02.1975,19.06.1975,NA,NA,NA,31.12.9999,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,06.02.1975,"stateSignature, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,RUS,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,24.06.1975,22.09.1975,NA,NA,NA,20.03.2001,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,24.06.1975,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,ZAF,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,17.03.1976,15.06.1976,NA,NA,NA,01.10.2005,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,17.03.1976,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,NZL,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,27.04.1976,26.07.1976,NA,NA,NA,25.06.1999,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27.04.1976,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,TUN,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,04.05.1976,02.08.1976,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,04.05.1976,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,JPN,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,03.06.1976,01.09.1976,NA,NA,NA,01.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,03.06.1976,"stateSignature, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,GRC,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,29.06.1976,27.09.1976,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,29.06.1976,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,BHS,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,22.07.1976,20.10.1976,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,22.07.1976,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,ECU,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,23.12.1976,23.03.1977,NA,NA,NA,31.12.9999,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,23.12.1976,"stateSignature, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,CHL,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,02.08.1977,31.10.1977,NA,NA,NA,31.12.9999,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,02.08.1977,"stateSignature, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,TUV,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,NA,01.10.1978,NA,NA,NA,30.06.2005,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, Accession, Succession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,0001-01-01,Diego
CLC_1969A,CLC_1969A,KOR,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,18.12.1978,18.03.1979,NA,NA,NA,15.05.1998,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,18.12.1978,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,YEM,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,06.03.1979,04.06.1979,NA,NA,NA,31.07.2008,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,06.03.1979,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,CHN,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,30.01.1980,29.04.1980,NA,NA,NA,05.01.2000,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,30.01.1980,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,PNG,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,12.03.1980,10.06.1980,NA,NA,NA,23.01.2002,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,12.03.1980,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,MDV,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,16.03.1981,14.06.1981,NA,NA,NA,31.12.9999,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,16.03.1981,"stateSignature, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,KWT,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,02.04.1981,01.07.1981,NA,NA,NA,31.12.9999,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,02.04.1981,"stateSignature, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CLC_1969A,CLC_1969A,NGA,International Convention On Civil Liability For Oil Pollution Damage,29.11.1969,NA,29.11.1969,19.06.1975,NA,07.05.1981,05.08.1981,NA,NA,NA,24.05.2003,NA,GENG-0894,TRE-000120,IEA-2785,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,07.05.1981,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
